"","date","aptone","ap","ga","tone","fin_return"
"1970-07-15 01:00:00",2016-03-14 16:15:00,0.00284723917185736,0.0027421445747634,0.00276100299212196,0.661639355105217,0.000453760108311099
"1970-07-16 01:00:00",2016-03-14 16:45:00,0.00283010174067483,0.00270149670840197,0.0027473398196316,0.690131124913734,0.000835887482495737
"1970-07-17 01:00:00",2016-03-14 17:15:00,0.00279917711109132,0.00266343446709662,0.00273456066509971,-0.101936799184505,-0.000784361613468179
"1970-07-18 01:00:00",2016-03-14 17:45:00,0.00278940328156507,0.00263097711877713,0.00272237824541741,0.445769277167886,0.000903075728696017
"1970-07-19 01:00:00",2016-03-14 18:00:00,0.00286211859982876,0.0025971297444693,0.00271003188446964,5.73378839590444,-0.00157570220391734
"1970-07-20 01:00:00",2016-03-14 18:15:00,0.00287509156880208,0.00258465030285802,0.00270180850172441,0.92539039907461,-0.00315712840153624
"1970-07-21 01:00:00",2016-03-14 18:30:00,0.00290586426100114,0.00265901527144171,0.00270779197352549,-0.0562826141296824,0.000343535647817356
"1970-07-22 01:00:00",2016-03-14 18:45:00,0.00293311696177509,0.00262299164765591,0.00269451323289917,3.26530612244898,0.00200827938156494
"1970-07-23 01:00:00",2016-03-14 19:15:00,0.00293832638533474,0.00259699633603192,0.00268788391158422,2.01858378724768,-0.00293200644442226
"1970-07-24 01:00:00",2016-03-14 19:45:00,0.00295355506070527,0.00266126841448228,0.002691776108879,-0.693481276005548,0.000452977463405995
"1970-07-25 01:00:00",2016-03-15 13:45:00,0.00295348549168865,0.00262516359911118,0.00267876045355019,1.73887559830197,-0.00709693931035465
"1970-07-26 01:00:00",2016-03-15 14:00:00,0.00310702326121289,0.00336521644650967,0.00276012558455052,0.493806430143616,-0.00096529339249188
"1970-07-27 01:00:00",2016-03-15 14:15:00,0.00308872437848642,0.00329651056088138,0.00274814275384957,0.183150183150183,0.000135197181783601
"1970-07-28 01:00:00",2016-03-15 14:45:00,0.00304467591032894,0.00322886385429289,0.00273439810783064,-0.708483137124809,-0.000676066231197731
"1970-07-29 01:00:00",2016-03-15 15:15:00,0.00303477364416788,0.00316609763966627,0.00272187296918652,0.730994152046784,0.00113583754009385
"1970-07-30 01:00:00",2016-03-15 15:30:00,0.00302513989235386,0.00310529614888896,0.00271031061770088,1.24577508717747,0.00381743057519527
"1970-07-31 01:00:00",2016-03-15 16:00:00,0.00300162216795489,0.00308800653200468,0.00272193494994557,0.421940928270042,-0.000470518537525976
"1970-08-01 01:00:00",2016-03-15 16:15:00,0.00300729244616895,0.0030314377646449,0.00270906833051099,1.70097472519366,-0.00151587731409816
"1970-08-02 01:00:00",2016-03-15 16:30:00,0.00303031910583413,0.0029889280503172,0.00270043487901662,1.73913043478261,0.00229124336490502
"1970-08-03 01:00:00",2016-03-15 17:30:00,0.00296102255652822,0.00294608473028337,0.00269596753070575,-2.20121442065163,-0.000889230021990385
"1970-08-04 01:00:00",2016-03-15 18:30:00,0.00296860946886414,0.00289962684851323,0.00268453705906953,1.41766630316249,-0.0023611134048493
"1970-08-05 01:00:00",2016-03-15 18:45:00,0.0030090594362387,0.00289285364882433,0.00268248512086422,1.66908654618468,-0.00100127757562547
"1970-08-06 01:00:00",2016-03-15 19:00:00,0.00300923375252461,0.00284868072372363,0.00267148598389395,1.03171629023054,0.000880486914322436
"1970-08-07 01:00:00",2016-03-15 19:15:00,0.00295930761821373,0.00280288080036269,0.00265953355606779,-1.09027505691924,0.000483075127575043
"1970-08-08 01:00:00",2016-03-15 19:30:00,0.00289203559179528,0.00275900170401017,0.0026468009653524,-2.10253159933296,-0.00236757211795129
"1970-08-09 01:00:00",2016-03-15 19:45:00,0.00290973674361411,0.0027660641461075,0.00264537893567947,0.237126218380737,-0.00176680784212756
"1970-08-10 01:00:00",2016-03-16 13:45:00,0.00290812386474717,0.00274432566394939,0.00263894786811663,-1.58971584343637e-05,-0.00339701466005681
"1970-08-11 01:00:00",2016-03-16 14:00:00,0.00296042090368325,0.00281923847751373,0.00264892451940434,0.867255692435572,-0.000269409430090358
"1970-08-12 01:00:00",2016-03-16 14:15:00,0.00291940324643649,0.00277466581136498,0.00263625046120598,-0.715563506261181,0.000669044551173149
"1970-08-13 01:00:00",2016-03-16 14:45:00,0.00292439262608222,0.00273242455540701,0.00262406415116254,2.001480960573,0.00182664339921689
"1970-08-14 01:00:00",2016-03-16 15:00:00,0.00289154272051577,0.00269770024970276,0.00261695906941628,-0.1621108480908,-0.0021087657272388
"1970-08-15 01:00:00",2016-03-16 15:15:00,0.00288713585406455,0.00269935396028383,0.00261370951328485,-0.729335494327391,0.00050845924018571
"1970-08-16 01:00:00",2016-03-16 15:30:00,0.00284079244061451,0.0026611356683111,0.00260144588781944,-0.943396226415094,0.00194786057865641
"1970-08-17 01:00:00",2016-03-16 15:45:00,0.002803219014323,0.00263198216007491,0.00259541379398717,-0.477042337507454,0.000816276954240027
"1970-08-18 01:00:00",2016-03-16 16:00:00,0.00282607261843124,0.00259773594557036,0.00258390827440021,2.91970802919708,-0.000677289132824066
"1970-08-19 01:00:00",2016-03-16 16:30:00,0.0027767406426051,0.00256813929033853,0.00257275572997301,-1.66666666666667,-0.000911719838077792
"1970-08-20 01:00:00",2016-03-16 16:45:00,0.00276108317707403,0.00254233479348062,0.00256248100715999,0.0108419384543535,-0.00267383100827762
"1970-08-21 01:00:00",2016-03-16 17:00:00,0.00281447621634885,0.00258557320606079,0.00256515899226146,1.77103534972647,0.000258282492675231
"1970-08-22 01:00:00",2016-03-16 17:15:00,0.00280017070190419,0.00255375544799458,0.00255303978394545,0.828707619885468,-0.00181637229671729
"1970-08-23 01:00:00",2016-03-16 18:00:00,0.00279756224556821,0.00255209212001167,0.00254813859538428,-0.27780637150285,0.00272629300164883
"1970-08-24 01:00:00",2016-03-16 18:15:00,0.00279841413131028,0.00254580828156511,0.00254961068337838,1.66026040743178,-1.2162205598893e-05
"1970-08-25 01:00:00",2016-03-16 18:30:00,0.00279166634213122,0.0025164990948757,0.00253760396836452,1.194091214212,0.0051089840497439
"1970-08-26 01:00:00",2016-03-16 18:45:00,0.00266368206145139,0.00263046120530403,0.00257422685196958,-5.57851239669422,0.00312735410323624
"1970-08-27 01:00:00",2016-03-16 19:15:00,0.00269077450572071,0.00262257278157293,0.00257913230762782,3.01932367149758,0.00323526895286681
"1970-08-28 01:00:00",2016-03-16 19:45:00,0.00270029786299178,0.00262035302574217,0.00258538437902346,2.06093679546894,0.000724662718485364
"1970-08-29 01:00:00",2016-03-17 13:45:00,0.00267398521995541,0.00258662524752266,0.00257371850911671,0.0825082508250823,-0.0230300309066778
"1970-08-30 01:00:00",2016-03-17 14:15:00,0.00347566303227593,0.00858449765988129,0.00344276104948173,1.36660345188432,-0.00101730401926812
"1970-08-31 01:00:00",2016-03-17 14:30:00,0.00348538698633242,0.00834052695439132,0.0034247055235762,2.43411933469168,-0.00155725336298706
"1970-09-01 01:00:00",2016-03-17 14:45:00,0.00350527666248492,0.00810602623300174,0.00340943240041041,1.95665732813844,0.00163007913623804
"1970-09-02 01:00:00",2016-03-17 15:00:00,0.0034916017803946,0.00787704538600647,0.00339375940169422,1.34775509424831,-0.00417917644254049
"1970-09-03 01:00:00",2016-03-17 15:15:00,0.00354798651034532,0.00768843804159693,0.00340165787418333,0.422769260354699,-0.00191386251475808
"1970-09-04 01:00:00",2016-03-17 15:45:00,0.00352667269420354,0.00747517002329584,0.00338836779128801,-0.819672131147541,-0.00198649357805222
"1970-09-05 01:00:00",2016-03-17 16:00:00,0.00353673840626665,0.00726947854870192,0.00337573220644845,0.906110269961296,-0.000569578931276118
"1970-09-06 01:00:00",2016-03-17 16:15:00,0.00348194959940287,0.00706557080768625,0.00335751825471919,-1.47701095329112,-0.000530341381484317
"1970-09-07 01:00:00",2016-03-17 16:30:00,0.00343983329709073,0.00686795189626044,0.00333939559801982,-0.740598260919715,0.00552688718929421
"1970-09-08 01:00:00",2016-03-17 17:15:00,0.00343790365544358,0.00670753375509672,0.00336437619934422,1.97957124388568,0.000609898309396581
"1970-09-09 01:00:00",2016-03-17 17:30:00,0.00341442744372854,0.00652074688671256,0.00334593542738374,0.715358842658184,-5.37995965159269e-05
"1970-09-10 01:00:00",2016-03-17 18:00:00,0.00337948836631097,0.00633980201152243,0.00332735612330414,-0.0303753621665778,0.00136921359369242
"1970-09-11 01:00:00",2016-03-17 18:15:00,0.00338486697841648,0.00616499777166368,0.0033112786090939,2.39584603095073,0.00128193732502767
"1970-09-12 01:00:00",2016-03-17 18:30:00,0.00335437872714445,0.00599558073197126,0.00329498441875632,0.257596011150444,-0.00401152289205175
"1970-09-13 01:00:00",2016-03-17 18:45:00,0.0034001605445142,0.00588074525666852,0.00330231821090561,-0.0878256203987913,-0.00016079611980019
"1970-09-14 01:00:00",2016-03-17 19:00:00,0.00338127759268629,0.00572003144074433,0.00328412885674461,0.924057808907686,-0.00409112028871148
"1970-09-15 01:00:00",2016-03-17 19:15:00,0.00345284313234657,0.00561944043864566,0.00329249871698957,1.4218009478673,0.00169398139485247
"1970-09-16 01:00:00",2016-03-17 19:30:00,0.0034615051322784,0.00546870772286164,0.00327825995417618,2.65254130230338,0.00312944524496018
"1970-09-17 01:00:00",2016-03-17 19:45:00,0.00343534753700219,0.00532948612070351,0.00327391950431184,0.556586962371719,0.0019941537611387
"1970-09-18 01:00:00",2016-03-18 13:45:00,0.00337082776054452,0.00518855392503149,0.00326116751021925,-1.7499923621328,-0.015882828921393
"1970-09-19 01:00:00",2016-03-18 14:00:00,0.00376780549335266,0.00703464519776094,0.00361230304681309,-2.69137258084812,-0.00263765103001722
"1970-09-20 01:00:00",2016-03-18 14:15:00,0.00373273035764991,0.00684429069973078,0.00360109944665274,-2.06250798822497,-0.00222065224304003
"1970-09-21 01:00:00",2016-03-18 14:30:00,0.00368773244479115,0.00666049384548477,0.00358781553753628,-2.57804279200281,-0.00344065041080653
"1970-09-22 01:00:00",2016-03-18 14:45:00,0.00366848199863026,0.00650016070726934,0.00358451046539352,-2.73687667462656,0.00120411603251895
"1970-09-23 01:00:00",2016-03-18 15:00:00,0.00359861254216044,0.00632025190093487,0.00356578210196559,-1.96165550695075,0.00300941556309773
"1970-09-24 01:00:00",2016-03-18 15:15:00,0.00352147225217861,0.00615124824639127,0.00355712706652069,-2.44376142993788,0.00693279155291636
"1970-09-25 01:00:00",2016-03-18 15:30:00,0.00344632057666021,0.00605181869317714,0.00360103559097494,-2.38429172510519,-0.00155374918340201
"1970-09-26 01:00:00",2016-03-18 15:45:00,0.00345749185574456,0.0058914740073143,0.00358444002141639,1.16690954418307,0.000354322741102927
"1970-09-27 01:00:00",2016-03-18 16:00:00,0.00347427605800241,0.00573040518273669,0.00356405260308209,3.15246858109355,-0.00087518811280053
"1970-09-28 01:00:00",2016-03-18 16:15:00,0.00344949172188795,0.00557569902573817,0.00354506994804741,-0.0435885174703068,0.000303871103111255
"1970-09-29 01:00:00",2016-03-18 16:30:00,0.00347393470216039,0.00542481323294663,0.00352495266172961,3.6071780415928,0.00130125987528977
"1970-09-30 01:00:00",2016-03-18 16:45:00,0.003375963123338,0.00527938255237796,0.00350694724948522,-3.7315295320559,0.000126421108881497
"1970-10-01 01:00:00",2016-03-18 17:00:00,0.00330396398857828,0.00513821789507995,0.00348706690074308,-2.21361375590613,0.00227285124089408
"1970-10-02 01:00:00",2016-03-18 17:15:00,0.00322975574656694,0.0050053563855717,0.00347403737944676,-2.38296392872664,-0.00265216252453384
"1970-10-03 01:00:00",2016-03-18 17:45:00,0.00320197550118802,0.00489752639173508,0.00346538518555488,-2.5925298718738,-0.00440473219029126
"1970-10-04 01:00:00",2016-03-18 18:00:00,0.00320910542214871,0.0048527700176962,0.00347461183084663,-2.9928563896836,9.12034293121634e-05
"1970-10-05 01:00:00",2016-03-18 18:15:00,0.00313536114464938,0.00472594278439865,0.00345498396076265,-2.38234277764473,-0.00016417216224257
"1970-10-06 01:00:00",2016-03-18 18:30:00,0.00306909308267441,0.00460356213936306,0.00343561244085792,-2.07711213961546,0.00187725028930165
"1970-10-07 01:00:00",2016-03-18 18:45:00,0.00299857070129772,0.00448780511339817,0.00342084382198633,-2.25486649524986,0.000746275483082967
"1970-10-08 01:00:00",2016-03-18 19:00:00,0.00292817928642538,0.00437374722682063,0.00340221218745933,-2.26735108928909,0.00166891226772583
"1970-10-09 01:00:00",2016-03-18 19:15:00,0.00285686432869601,0.00426542507602467,0.00338670505928799,-2.3490950891071,0.00219914300313387
"1970-10-10 01:00:00",2016-03-18 19:30:00,0.00278168971941187,0.00416350798451988,0.00337413240624463,-2.59327297350519,0.00184702355855624
"1970-10-11 01:00:00",2016-03-18 19:45:00,0.0026956216763497,0.00406352619039963,0.0033596875136244,-3.2220002467951,-0.000796336892571092
"1970-10-12 01:00:00",2016-03-21 13:45:00,0.00267414444115523,0.00396691542020949,0.00334219305730859,-0.314052035608986,-0.00350961876906664
"1970-10-13 01:00:00",2016-03-21 14:15:00,0.00269773100120776,0.00394084383241043,0.00334289684963211,-1.19269170924159,-0.0103551898966293
"1970-10-14 01:00:00",2016-03-21 14:45:00,0.0030124232925336,0.00489502643626481,0.00348237307055229,3.09677419354839,0.00266913967547135
"1970-10-15 01:00:00",2016-03-21 15:00:00,0.00299643768130553,0.00477630682145196,0.00347260924920541,0.853532633053654,0.000777158968116391
"1970-10-16 01:00:00",2016-03-21 15:15:00,0.00301954873900303,0.00465216726893201,0.00345361029488687,3.10913705583756,0.00839907685639786
"1970-10-17 01:00:00",2016-03-21 15:30:00,0.00296063236493258,0.00473540014587059,0.00353166045149579,-1.65442115880541,0.000641760278730037
"1970-10-18 01:00:00",2016-03-21 15:45:00,0.00295546803041191,0.00461260918897926,0.0035119103245488,1.45208864383244,0.00281886260750996
"1970-10-19 01:00:00",2016-03-21 16:00:00,0.0029047162142403,0.00450244660833462,0.00350237607839254,-1.17333531932387,-0.00168304011336357
"1970-10-20 01:00:00",2016-03-21 16:30:00,0.00292025925079712,0.00439758420212893,0.00348715799588697,0.923076923076923,-0.00277575894659079
"1970-10-21 01:00:00",2016-03-21 16:45:00,0.00289061829166623,0.00431678027042504,0.00347912814663263,-2.92621330356494,0.0016520737278136
"1970-10-22 01:00:00",2016-03-21 17:30:00,0.0028793538137301,0.00421094618247211,0.00346297636542562,1.04712041884817,0.00421829830328191
"1970-10-23 01:00:00",2016-03-21 17:45:00,0.00287749095386009,0.00413922399481827,0.0034675172377552,1.55902004454343,0.00123836769846022
"1970-10-24 01:00:00",2016-03-21 18:00:00,0.00287430428273361,0.00403821287721973,0.00344969438457266,1.5005359056806,-0.00109259775960761
"1970-10-25 01:00:00",2016-03-21 18:30:00,0.00290816138022233,0.00394445488060716,0.00343235099694854,2.6615969581749,0.00560306823222179
"1970-10-26 01:00:00",2016-03-21 19:00:00,0.00284539578481322,0.00393856781678873,0.00345669147935282,-1.89730864583646,0.00233228877835816
"1970-10-27 01:00:00",2016-03-21 19:15:00,0.00285388296623357,0.00384948177659244,0.00344408722807588,2.13378976957273,0.00101077567582588
"1970-10-28 01:00:00",2016-03-21 19:30:00,0.00278678726676754,0.00375929535412187,0.00342584269016403,-2.13262337821376,-0.00500973150665331
"1970-10-29 01:00:00",2016-03-21 19:45:00,0.00279517925028074,0.00387087400647418,0.00344441694021144,-4.39276485788114,-0.000761794243577442
"1970-10-30 01:00:00",2016-03-22 13:45:00,0.00281866376762897,0.00378053847644293,0.00342601778431986,2.47778345149022,0.00250086210696757
"1970-10-31 01:00:00",2016-03-22 14:15:00,0.00284957274998916,0.00370149582465844,0.0034151348097757,3.38164251207729,-0.00336823977967749
"1970-11-01 01:00:00",2016-03-22 14:30:00,0.00286237559879691,0.00369303068384893,0.00341364297329534,-1.55902004454343,0.00303479469732324
"1970-11-02 01:00:00",2016-03-22 15:15:00,0.00281186525537649,0.00362657706430711,0.00340718267973606,-1.20463626578108,0.000611857311000858
"1970-11-03 01:00:00",2016-03-22 15:30:00,0.00278750838129803,0.00354497364005129,0.00338842833834373,0.259067357512953,0.00114734420359606
"1970-11-04 01:00:00",2016-03-22 15:45:00,0.0028527863929041,0.00346740644703228,0.00337106033163208,5.30800311399679,0.000644803088737647
"1970-11-05 01:00:00",2016-03-22 16:00:00,0.00282832100758518,0.00339244150940349,0.00335266344698703,0.27765504781941,-0.00112867840172089
"1970-11-06 01:00:00",2016-03-22 16:15:00,0.00286074021764838,0.00332619240249793,0.00333625810972889,2.51256281407035,-0.00121968733731438
"1970-11-07 01:00:00",2016-03-22 16:30:00,0.00291143878856022,0.00326338468042046,0.00332029140482465,3.53634577603143,0.0011659089580026
"1970-11-08 01:00:00",2016-03-22 16:45:00,0.00284499404527292,0.0031982609451495,0.00330359291899145,-2.0761967557212,0.00417891190938483
"1970-11-09 01:00:00",2016-03-22 17:00:00,0.00281799590095188,0.0031867625524189,0.00331010001875042,0.109242069496247,0.00136295217942001
"1970-11-10 01:00:00",2016-03-22 17:15:00,0.00284303809982754,0.00312518115968047,0.0032940359182401,3.05492362690933,0.00227932502478363
"1970-11-11 01:00:00",2016-03-22 17:30:00,0.00281849245767548,0.00307367347904702,0.00328290049238887,0.259067357512953,0.00053346611977131
"1970-11-12 01:00:00",2016-03-22 17:45:00,0.00277780313883195,0.00301625228260833,0.00326504093923353,-0.657605390379356,-0.00245986820820905
"1970-11-13 01:00:00",2016-03-22 18:15:00,0.00278443308566732,0.00300762312771273,0.00325707699433782,-0.611631808765763,0.00102922049653086
"1970-11-14 01:00:00",2016-03-22 18:30:00,0.00274500859651794,0.00295427160535869,0.00324052046943438,-0.606409292836313,-0.00129695572583923
"1970-11-15 01:00:00",2016-03-22 18:45:00,0.00264625199377811,0.00291274941264293,0.00322577537628548,-5.09748745581904,-0.000803636049715747
"1970-11-16 01:00:00",2016-03-22 19:00:00,0.00264141916376311,0.00286599854841762,0.00320935263253872,0.64635531671536,-0.00288053157980536
"1970-11-17 01:00:00",2016-03-22 19:15:00,0.00267058222017476,0.00289089568261681,0.00320552268089803,0,-0.00030284811860832
"1970-11-18 01:00:00",2016-03-22 19:30:00,0.00264896486296681,0.00284269572448781,0.00318825110063671,0.182718484549424,0.00117145951441997
"1970-11-19 01:00:00",2016-03-23 14:00:00,0.00267121892280909,0.00279795135414829,0.00317267167117481,2.74661747203239,0.000818613286472972
"1970-11-20 01:00:00",2016-03-23 15:00:00,0.00269731619237288,0.00275458691247617,0.00315621521490173,2.98262864634546,-0.00288885175364918
"1970-11-21 01:00:00",2016-03-23 15:30:00,0.0027208655871883,0.00279485534364073,0.00315322580141465,-0.330443309033764,-0.00376521776613768
"1970-11-22 01:00:00",2016-03-23 16:00:00,0.0027459467308296,0.0028941142301259,0.00315939034470137,-1.37357327534995,0.00043008355434084
"1970-11-23 01:00:00",2016-03-23 16:30:00,0.00273614684497678,0.00284555168450988,0.00314245426962879,1.03487926408586,0.00212042015063002
"1970-11-24 01:00:00",2016-03-23 16:45:00,0.00273081355762114,0.00280762533501999,0.00313186494511283,1.27072409758987,-0.00238181465647561
"1970-11-25 01:00:00",2016-03-23 17:00:00,0.0027950784510851,0.00281431808400118,0.00312485493532146,2.64597672891648,0.000971053846199722
"1970-11-26 01:00:00",2016-03-23 17:15:00,0.00276159702922554,0.00277065812085178,0.00310924433873902,-0.26656563009854,0.00410331041449305
"1970-11-27 01:00:00",2016-03-23 17:30:00,0.00271566689973545,0.00279146445116623,0.00311789086209738,-1,0.00249074437691512
"1970-11-28 01:00:00",2016-03-23 18:00:00,0.00266049844941886,0.00276010114749314,0.0031099430474815,-1.52439024390244,0.000491305654633523
"1970-11-29 01:00:00",2016-03-23 18:15:00,0.00261795125200966,0.00271849180218489,0.00309342809341363,-0.838926174496644,0.000641842917833559
"1970-11-30 01:00:00",2016-03-23 19:00:00,0.00268055156401288,0.00267924994143081,0.00307728726966042,4.96482072487632,-0.00119289888540638
"1970-12-01 01:00:00",2016-03-23 19:15:00,0.00272262357126434,0.00265168117698906,0.00306354811755092,2.8425426358821,-0.00309412714765851
"1970-12-02 01:00:00",2016-03-23 19:30:00,0.00278418639689699,0.00271369635058748,0.00306363834829891,1.60940885174868,0.001143832667627
"1970-12-03 01:00:00",2016-03-23 19:45:00,0.00274996653339537,0.00267623492003247,0.00304910902362209,-0.314919114393404,0.00321331959267542
"1970-12-04 01:00:00",2016-03-24 13:45:00,0.00274010567818233,0.00267127249702006,0.00304850504603395,1.02007107513494,0.00414622579448883
"1970-12-05 01:00:00",2016-03-24 14:00:00,0.00272749809278437,0.00269989667194151,0.00305849408952094,0.853438637968885,0.00178440187483156
"1970-12-06 01:00:00",2016-03-24 14:15:00,0.00270254225503288,0.00266563115909619,0.00304660520947006,0.169378053058495,0.00455035069209657
"1970-12-07 01:00:00",2016-03-24 14:30:00,0.00271355837185753,0.002718482102178,0.00306228264059572,2.14477211796247,-0.0005900114702793
"1970-12-08 01:00:00",2016-03-24 14:45:00,0.00268606961847512,0.00268219530937859,0.00304678856505833,-0.50512877271351,0.000676748509651576
"1970-12-09 01:00:00",2016-03-24 15:00:00,0.00264080541994306,0.00264503652884177,0.00303111035044422,-0.978473581213307,0.00183705706678453
"1970-12-10 01:00:00",2016-03-24 15:30:00,0.00262701072178918,0.00261559484620047,0.00301991121764082,0.735294117647059,0.000276936392942748
"1970-12-11 01:00:00",2016-03-24 15:45:00,0.00261814253987788,0.00258202425284176,0.00300395048849581,1.00574712643678,-0.000380807316102354
"1970-12-12 01:00:00",2016-03-24 16:00:00,0.00260613771691267,0.00255132123602341,0.00298846848028534,0.566530330106969,0.000389460342714832
"1970-12-13 01:00:00",2016-03-24 16:30:00,0.00258874366347196,0.00252154003426903,0.0029728610031884,0.520569898803576,-0.000970770907936403
"1970-12-14 01:00:00",2016-03-24 16:45:00,0.00257816350233184,0.00250005031488879,0.00295918005677646,0.0821883567459741,-0.00387175317296843
"1970-12-15 01:00:00",2016-03-24 17:00:00,0.00266783915473515,0.00266486868795005,0.0029699918149547,1.8438220752642,-0.000329098360076527
"1970-12-16 01:00:00",2016-03-24 17:15:00,0.00265713810038109,0.0026287775433422,0.00295467160190532,0.786180425304456,0.00176546995228917
"1970-12-17 01:00:00",2016-03-24 17:45:00,0.00261689267500495,0.00259995303736447,0.00294385700155728,-0.719308861186322,-0.000346230419800874
"1970-12-18 01:00:00",2016-03-24 18:00:00,0.00258163839879223,0.0025682625955,0.00292883748914334,-0.718704402227753,0.00164352789904213
"1970-12-19 01:00:00",2016-03-24 18:15:00,0.00255034206025886,0.00254202306584453,0.00291761487525211,-0.264129742106618,-0.000380366193489611
"1970-12-20 01:00:00",2016-03-24 18:30:00,0.00248933765039022,0.0025139394057085,0.00290286925879176,-2.18271171014419,0.00324057612556118
"1970-12-21 01:00:00",2016-03-24 18:45:00,0.00248385650245283,0.00252480306616802,0.00290464986780277,1.08110687495628,0.00102161508471562
"1970-12-22 01:00:00",2016-03-24 19:45:00,0.00244645778580959,0.00249720517764299,0.00289096430033805,-0.643220670108433,0.00021197083843192
"1970-12-23 01:00:00",2016-03-28 13:45:00,0.0024043321834706,0.00247069197099798,0.00287603915173806,-0.91324200913242,-0.00485037034975707
"1970-12-24 01:00:00",2016-03-28 14:00:00,0.0024647270118772,0.002793504858477,0.00290331895573424,-1.58418495856329,0.00219318057455235
"1970-12-25 01:00:00",2016-03-28 14:15:00,0.00244406540768463,0.00276219548181966,0.00289598333644008,0.246478873239437,0.00178316706910389
"1970-12-26 01:00:00",2016-03-28 15:00:00,0.00238287711415424,0.0027249048703746,0.00288574613784271,-1.9471488178025,0.003787622460772
"1970-12-27 01:00:00",2016-03-28 15:30:00,0.00231130508291294,0.00273523174101112,0.00289395904423624,-2.53164556962025,0.00344230871305917
"1970-12-28 01:00:00",2016-03-28 16:00:00,0.00240598372065124,0.00273001532444548,0.00289776060452491,6.32530120481928,0.00118261062192905
"1970-12-29 01:00:00",2016-03-28 16:30:00,0.00240720672758903,0.00269094790702201,0.00288466847418979,1.39719689370312,-0.0017212004455801
"1970-12-30 01:00:00",2016-03-28 16:45:00,0.0024169748653636,0.00267678227733763,0.00287555723360389,0.193798449612403,0.003784454228379
"1970-12-31 01:00:00",2016-03-28 17:00:00,0.00240157152776532,0.00269624030483108,0.00288420859566772,0.492152197308604,-0.00287184902173577
"1971-01-01 01:00:00",2016-03-28 17:15:00,0.00244117943419401,0.00274913116876243,0.00288480082913547,0.195694716242661,-0.000206554668869898
"1971-01-02 01:00:00",2016-03-28 17:30:00,0.00241145165270375,0.00270823924111516,0.00287005352945884,-0.329617279569949,-0.00110234604156001
"1971-01-03 01:00:00",2016-03-28 18:00:00,0.0024203554321655,0.00267682412054595,0.00285779307351703,0.894632206759443,0.00213517084992155
"1971-01-04 01:00:00",2016-03-28 18:15:00,0.00239558594471825,0.00264985148670012,0.00285034732811358,0,0.000704982189710405
"1971-01-05 01:00:00",2016-03-28 18:30:00,0.00240496511881302,0.00261445057354299,0.00283634153374821,1.8310616238121,-0.000993996549542527
"1971-01-06 01:00:00",2016-03-29 14:00:00,0.00238355104031941,0.00258756590625565,0.00282398035769848,-0.654219313661911,-0.000103591160313724
"1971-01-07 01:00:00",2016-03-29 14:15:00,0.00232905378466347,0.00255573374459442,0.00280966557299283,-1.65208940719145,-0.000915521608933399
"1971-01-08 01:00:00",2016-03-29 15:15:00,0.00237033254913296,0.00253101678336886,0.00279723227375663,2.75449101796407,0.00615225606555148
"1971-01-09 01:00:00",2016-03-29 15:30:00,0.00235828469158406,0.0027397978271802,0.00284743529525263,0.625869556363625,0.00258701531399094
"1971-01-10 01:00:00",2016-03-29 15:45:00,0.00234129855467119,0.00271202263908243,0.0028432221483549,0.380228136882129,-0.00144586126211426
"1971-01-11 01:00:00",2016-03-29 16:00:00,0.00238246771705207,0.00268961928113188,0.00283296568162605,2.11267605633803,0.00147475717478958
"1971-01-12 01:00:00",2016-03-29 16:15:00,0.00234836312265962,0.00265507492373288,0.00282185042068576,-0.517464424320828,-0.0026840810376916
"1971-01-13 01:00:00",2016-03-29 16:45:00,0.00236640491959327,0.00269285751468474,0.00282122842915085,-0.672645739910314,0.00361832210603867
"1971-01-14 01:00:00",2016-03-29 17:00:00,0.00239097420387429,0.0027053557984323,0.00282876856023682,2.6079869600652,-0.00127506339815174
"1971-01-15 01:00:00",2016-03-29 17:30:00,0.002492525067032,0.00268002390423702,0.00281780266914096,5.60801613276396,-0.00286831986923739
"1971-01-16 01:00:00",2016-03-29 17:45:00,0.0025695548870224,0.0027214562369167,0.00281889870654947,2.52140999816476,0.00182210875085588
"1971-01-17 01:00:00",2016-03-29 18:15:00,0.00251231664897132,0.00268857855733212,0.00280987998474821,-1.69160702667534,0.000605367611142362
"1971-01-18 01:00:00",2016-03-29 18:30:00,0.00253609072718048,0.00265093525568067,0.00279603582626734,2.71186440677966,0.000100858982418284
"1971-01-19 01:00:00",2016-03-29 18:45:00,0.00247973540407932,0.0026153551452484,0.00278188501847667,-1.64787510841284,-0.000353050952281279
"1971-01-20 01:00:00",2016-03-29 19:00:00,0.00250200455501908,0.00258255701174697,0.00276822611775531,2.36701045710187,-0.00399309742488105
"1971-01-21 01:00:00",2016-03-29 19:15:00,0.00250603090510609,0.00275036639072906,0.00278421800609352,-3.16786007018564,0.000759410396540955
"1971-01-22 01:00:00",2016-03-29 19:30:00,0.00246172898109717,0.0027097613493476,0.00277100166957842,-1.00721135693898,0.00257264230133024
"1971-01-23 01:00:00",2016-03-29 19:45:00,0.00239404380131383,0.00268698641102029,0.00276792132388606,-2.29629184053979,-0.00181380817134419
"1971-01-24 01:00:00",2016-03-30 14:00:00,0.00234383827642191,0.0026781226664313,0.00276071986011949,-3.19325098467712,0.000816625950053543
