link,time
https://www.cnn.com/videos/cnnmoney/2018/09/22/trump-rosenstein-advice-fox-news-newday-vpx.cnn,2018-09-22T13:17:37Z
https://www.cnn.com/videos/politics/2018/09/22/texas-senate-debate-ted-cruz-beto-orourke-new-day-weekend-lavandera-pkg-vpx.cnn,2018-09-22T12:05:37Z
https://www.cnn.com/videos/cnnmoney/2018/09/21/kevin-hart-fallon-animals-vpx.hln,2018-09-21T07:57:58Z
https://www.cnn.com/videos/us/2018/09/21/cleveland-browns-beer-fridge-fans-celebrate-win-intvu-sot-vpx.cnni,2018-09-21T08:05:19Z
https://www.cnn.com/videos/us/2018/09/21/donald-trump-hollywood-star-behind-bars-moos-erin-pkg-vpx.cnn,2018-09-21T00:44:37Z
https://www.cnn.com/videos/politics/2018/09/20/kavanaugh-ford-symone-sanders-amanda-carpenter-panel-lead-panel-sots-vpx.cnn,2018-09-20T21:26:01Z
https://www.cnn.com/videos/politics/2018/09/21/jake-tapper-trump-kavanaugh-accuser-pattern-lead-vpx.cnn,2018-09-21T21:35:19Z
https://www.cnn.com/videos/health/2018/09/17/ohio-boy-terminal-cancer-early-christmas-mxp-vpx.hln,2018-09-17T13:01:20Z
https://www.cnn.com/videos/us/2018/09/12/hurricane-florence-preparation-savidge-dnt-lead-vpx.cnn,2018-09-12T21:01:41Z
https://www.cnn.com/videos/travel/2018/09/17/parts-unknown-kenya-bourdain-kamau-bell-ron-4.cnn,2018-09-17T21:42:59Z
https://www.cnn.com/videos/us/2018/09/19/mom-teach-son-bully-tshirt-vpx.hln,2018-09-19T07:21:23Z
https://www.cnn.com/videos/style/2018/09/14/derelict-vintage-cars-into-sports-cars-lon-orig.cnn,2018-09-19T09:00:02Z
https://www.cnn.com/videos/politics/2018/09/19/mazie-hirono-men-shut-up-kavanaugh-sexual-assault-vpx.cnn,2018-09-19T12:35:34Z
https://www.cnn.com/videos/tv/2018/09/22/rosenstein-denies-discussing-plot-to-record-and-remove-trump.cnn,2018-09-22T21:31:59Z
https://www.cnn.com/videos/us/2018/09/25/first-blind-dancing-with-the-stars-mxp-hln-vpx.hln,2018-09-25T13:47:07Z
https://www.cnn.com/videos/politics/2018/09/25/donald-trump-kavanaugh-democrats-con-job-obstruction-sot-vpx.cnn,2018-09-25T16:32:41Z
https://www.cnn.com/videos/politics/2018/09/22/ford-testimony-kavanaugh-hearing-history-week-sot-se-cupp-unfiltered-vpx.cnn,2018-09-22T23:26:15Z
https://www.cnn.com/videos/cnnmoney/2018/09/21/ryan-reynolds-pokes-fun-at-michael-bay-orig-tc.cnn,2018-09-21T15:51:45Z
https://www.cnn.com/videos/world/2018/09/23/air-france-landing-winds-birmingham-orig.cnn,2018-09-23T17:38:25Z
https://www.cnn.com/videos/tv/2018/09/18/this-is-life-lisa-ling-season-5-episode-1-ron-5.cnn,2018-09-19T15:59:07Z
https://www.cnn.com/videos/us/2018/09/24/man-canoe-giant-gator-aldarelli-intv-vpx.hln,2018-09-24T20:13:52Z
https://www.cnn.com/videos/politics/2018/09/24/senator-coons-kavanaugh-lie-detector-i-believe-the-women-lead-sot-vpx.cnn,2018-09-24T21:28:31Z
https://www.cnn.com/videos/politics/2018/09/25/carl-bernstein-cold-civil-war-kavanaugh-russia-probe-new-day-vpx.cnn,2018-09-25T12:50:58Z
https://www.cnn.com/videos/world/2018/09/25/teen-survives-49-days-at-sea-indonesia-sje-lon-orig.cnn,2018-09-25T12:49:52Z
https://www.cnn.com/videos/politics/2018/09/24/ronan-farrow-deborah-ramirez-kavanaugh-sot-newday-vpx.cnn,2018-09-24T12:58:49Z
https://www.cnn.com/videos/politics/2018/09/23/pompeo-rosenstein-support-trump-or-get-new-job-sot-vpx.cnn,2018-09-23T11:03:25Z
https://www.cnn.com/videos/travel/2018/09/18/parts-unknown-kenya-bourdain-sneak.cnn,2018-09-19T13:35:56Z
https://www.cnn.com/videos/politics/2018/09/23/mazie-hirono-keith-ellison-allegations-sot-sotu-vpx.cnn,2018-09-23T14:59:53Z
https://www.cnn.com/videos/politics/2018/09/24/michelle-obama-las-vegas-vote-event-democracy-continues-vpx.cnn,2018-09-24T01:40:06Z
https://www.cnn.com/videos/politics/2018/09/26/kavanaugh-attorney-beth-wilkinson-new-day-vpx.cnn,2018-09-26T12:17:59Z
https://www.cnn.com/videos/us/2018/09/25/bill-cosby-sentencing-district-attorney-kevin-steele-vpx.wpvi,2018-09-25T20:33:05Z
https://www.cnn.com/videos/world/2018/09/26/macron-speech-unga-trump-us-policies-sot-vpx.cnn,2018-09-26T04:49:54Z
https://www.cnn.com/videos/politics/2018/09/27/sen-blumenthal-blasey-ford-should-mark-judge-be-interviewed-sot-ip-vpx.cnn,2018-09-27T16:56:54Z
https://www.cnn.com/videos/us/2018/09/27/assistant-principal-dress-code-mxp-hln-vpx.hln,2018-09-27T18:05:38Z
https://www.cnn.com/videos/politics/2018/09/28/kavanaugh-graham-explain-this-to-trump-sot-vpx.cnn,2018-09-28T18:33:45Z
https://www.cnn.com/videos/politics/2018/09/28/brett-kavanaugh-amy-klobuchar-drinking-apology-tsr-bts-vpx.cnn,2018-09-28T01:15:35Z
https://www.cnn.com/videos/politics/2018/09/27/kavanaugh-emotional-opening-statement-sot-vpx.cnn,2018-09-27T20:00:28Z
https://www.cnn.com/videos/politics/2018/09/26/trump-rosenstein-meeting-delayed-sot-tsr-vpx.cnn,2018-09-26T21:40:47Z
https://www.cnn.com/videos/politics/2018/09/27/trump-women-reality-check-avalon-newday-vpx.cnn,2018-09-27T13:15:45Z
https://www.cnn.com/videos/politics/2018/09/27/kavanaugh-calendar-moos-pkg-vpx.cnn,2018-09-27T02:31:46Z
https://www.cnn.com/videos/cnnmoney/2018/09/27/conan-jeffrey-dean-morgan-walking-dead-fans-vpx.team-coco,2018-09-27T11:47:49Z
https://www.cnn.com/videos/world/2018/09/28/indonesia-earthquake-tsunami-palu-orig-mg.cnn,2018-09-29T00:01:04Z
https://www.cnn.com/videos/politics/2018/09/29/flake-elevator-protester-intv-ac360-sot-vpx.cnn,2018-09-29T00:34:53Z
https://www.cnn.com/videos/cnnmoney/2018/09/30/kanye-west-snl-sparkling-water-vpx.hln,2018-09-30T12:33:06Z
https://www.cnn.com/videos/us/2018/09/30/xxxtentacion-surveillance-video-released-wxp-vpx.hln,2018-09-30T13:51:59Z
https://www.cnn.com/videos/politics/2018/09/29/chris-cuomo-closing-argument-kavanaugh-hearing-darkest-before-dawn-sot-vpx.cnn,2018-09-29T04:27:29Z
https://www.cnn.com/videos/politics/2018/09/29/se-cupp-kavanaugh-hearing-monologue-unfiltered-vpx.cnn,2018-09-29T22:37:12Z
https://www.cnn.com/videos/us/2018/09/30/soccer-star-cristiano-ronaldo-accuser-allegations-lawsuit-nr-vpx.cnn,2018-09-30T22:36:00Z
https://www.cnn.com/videos/politics/2018/09/26/families-still-separated-closing-argument-cpt-sot-vpx.cnn,2018-09-26T02:54:14Z
https://www.cnn.com/videos/travel/2018/09/27/parts-unknown-bourdain-asturias-travel-minute.cnn,2018-09-27T15:35:43Z
https://www.cnn.com/videos/politics/2018/09/30/senator-amy-klobuchar-brett-kavanaugh-reaction-sotu-vpx.cnn,2018-09-30T15:59:58Z
https://www.cnn.com/videos/world/2018/09/28/dj-switch-ghana-erica-gates-orig-sg.cnn,2018-09-28T17:10:00Z
https://www.cnn.com/videos/politics/2018/10/01/charles-ludington-kavanaugh-friend-tsr-bts-vpx.cnn,2018-10-01T22:51:50Z
https://www.cnn.com/videos/politics/2018/09/17/kavanaugh-accuser-christine-ford-attorney-debra-katz-newday-sot.cnn,2018-09-17T11:35:58Z
https://www.cnn.com/videos/politics/2018/09/18/kavanaugh-accuser-testimony-amy-kremer-cpt-sot-vpx.cnn,2018-09-18T02:42:29Z
https://www.cnn.com/videos/us/2018/09/18/storm-forces-ants-to-form-own-island-moos-erin-pkg-vpx.cnn,2018-09-18T02:55:06Z
https://www.cnn.com/videos/politics/2018/09/18/trump-kavanaugh-accusation-i-feel-bad-for-him-sot-vpx-nr.cnn,2018-09-18T19:28:45Z
https://www.cnn.com/videos/health/2018/09/17/ohio-boy-terminal-cancer-early-christmas-newsource-orig.cnn,2018-09-17T16:02:46Z
https://www.cnn.com/videos/us/2018/09/17/circus-camel-gets-spooked-ots-vpx.hln,2018-09-17T18:30:18Z
https://www.cnn.com/videos/politics/2018/09/19/rep-john-garamendi-kavanaugh-sot-tsr-vpx.cnn,2018-09-19T23:13:34Z
https://www.cnn.com/videos/world/2018/09/19/great-white-shark-cafe-orig-vstan-bdk.cnn,2018-09-19T19:06:36Z
https://www.cnn.com/videos/travel/2018/09/19/the-hms-endeavour-could-finally-be-found-orig-tc.cnn,2018-09-19T17:52:04Z
https://www.cnn.com/videos/cnnmoney/2018/09/20/americas-got-talent-winner-shin-lim-mxp-vpx.hln,2018-09-20T11:56:06Z
